Date,Mar,May,Jul,Sep,diff,Prime
2018-01-02,259.25,259.25,259.25,260.5,1,4.5
2018-01-03,259.75,259.75,259.75,261.0,1,4.5
2018-01-04,260.5,260.5,260.5,261.75,1,4.5
2018-01-05,262.0,262.0,262.0,263.25,1,4.5
2018-01-08,251.0,251.0,251.0,252.25,3,4.5
2018-01-09,251.0,251.0,251.0,252.25,1,4.5
2018-01-10,252.75,252.75,252.75,254.0,1,4.5
2018-01-11,255.5,255.5,255.5,256.75,1,4.5
2018-01-12,254.25,254.25,254.25,255.5,1,4.5
2018-01-16,254.5,254.5,254.5,255.75,4,4.5
2018-01-17,258.75,258.75,258.75,260.0,1,4.5
2018-01-18,264.25,264.25,264.25,265.5,1,4.5
2018-01-19,259.0,259.0,259.0,260.25,1,4.5
2018-01-22,265.25,265.25,265.25,266.5,3,4.5
2018-01-23,264.0,264.0,264.0,265.25,1,4.5
2018-01-24,262.5,262.5,262.5,263.75,1,4.5
2018-01-25,258.0,258.0,258.0,259.25,1,4.5
2018-01-26,260.0,260.0,260.0,261.25,1,4.5
2018-01-29,263.0,263.0,263.0,264.25,3,4.5
2018-01-30,267.25,267.25,267.25,268.5,1,4.5
2018-01-31,268.0,268.0,268.0,269.25,1,4.5
2018-02-01,268.25,268.25,268.25,269.5,1,4.5
2018-02-02,268.5,268.5,268.5,269.75,1,4.5
2018-02-05,270.25,270.25,270.25,271.5,3,4.5
2018-02-06,271.0,271.0,271.0,272.25,1,4.5
2018-02-07,268.75,268.75,268.75,270.0,1,4.5
2018-02-08,262.75,262.75,262.75,264.0,1,4.5
2018-02-09,264.0,264.0,264.0,265.25,1,4.5
2018-02-12,267.25,267.25,267.25,268.5,3,4.5
2018-02-13,267.5,267.5,267.5,268.75,1,4.5
2018-02-14,262.25,262.25,262.25,263.5,1,4.5
2018-02-15,267.0,267.0,272.0,273.25,1,4.5
2018-02-16,268.0,268.0,273.0,274.25,1,4.5
2018-02-20,262.5,262.5,267.5,268.75,4,4.5
2018-02-21,255.0,255.0,260.0,261.25,1,4.5
2018-02-22,258.25,258.25,263.25,264.5,1,4.5
2018-02-23,257.25,257.25,262.25,263.5,1,4.5
2018-02-26,257.75,257.75,262.75,264.0,3,4.5
2018-02-27,264.5,264.5,269.5,270.75,1,4.5
2018-02-28,266.0,266.0,271.0,272.25,1,4.5
2018-03-01,267.0,267.0,272.0,273.25,1,4.5
2018-03-02,263.5,263.5,268.5,269.75,1,4.5
2018-03-05,268.5,270.5,275.5,276.75,3,4.5
2018-03-06,268.75,271.75,276.75,278.0,1,4.5
2018-03-07,268.5,271.75,276.75,278.0,1,4.5
2018-03-08,268.75,272.25,277.25,278.5,1,4.5
2018-03-09,266.5,270.25,275.25,276.5,1,4.5
2018-03-12,268.25,271.5,276.5,277.75,3,4.5
2018-03-13,269.75,273.25,278.25,279.5,1,4.5
2018-03-14,263.5,267.0,272.0,273.25,1,4.5
2018-03-15,260.0,263.75,268.75,270.0,1,4.5
2018-03-16,257.0,260.75,265.75,267.0,1,4.5
2018-03-19,254.75,258.5,263.5,264.75,3,4.5
2018-03-20,257.75,261.5,266.5,267.75,1,4.5
2018-03-21,258.5,262.25,267.25,268.5,1,4.5
2018-03-22,257.0,260.75,265.75,267.0,1,4.75
2018-03-23,257.5,261.25,266.25,267.5,1,4.75
2018-03-26,258.0,261.75,266.75,268.0,3,4.75
2018-03-27,258.0,261.75,266.75,268.0,1,4.75
2018-03-28,256.0,259.75,264.75,266.0,1,4.75
2018-03-29,256.75,260.5,265.5,266.75,1,4.75
2018-04-03,258.25,262.0,267.0,268.25,5,4.75
2018-04-04,256.75,260.5,265.5,266.75,1,4.75
2018-04-05,260.5,264.25,269.25,270.5,1,4.75
2018-04-06,259.75,263.5,268.5,269.75,1,4.75
2018-04-09,262.5,266.25,271.25,272.5,3,4.75
2018-04-10,263.0,266.75,271.75,273.0,1,4.75
2018-04-11,266.75,270.5,275.5,276.75,1,4.75
2018-04-12,266.75,270.5,275.5,276.75,1,4.75
2018-04-13,264.5,268.25,273.25,274.5,1,4.75
2018-04-16,263.0,266.75,271.75,273.0,3,4.75
2018-04-17,261.25,265.0,270.0,271.25,1,4.75
2018-04-18,263.25,267.0,272.0,273.25,1,4.75
2018-04-19,262.25,266.0,271.0,272.25,1,4.75
2018-04-20,259.75,263.5,268.5,269.75,1,4.75
2018-04-23,251.75,255.5,260.5,261.75,3,4.75
2018-04-24,249.75,253.5,258.5,259.75,1,4.75
2018-04-25,250.75,254.25,259.25,260.5,1,4.75
2018-04-26,249.5,253.25,258.25,259.5,1,4.75
2018-04-27,252.25,255.75,260.75,262.0,1,4.75
2018-04-30,256.75,260.25,265.25,266.5,3,4.75
2018-05-02,257.25,261.0,266.0,267.25,2,4.75
2018-05-03,256.75,260.5,265.5,266.75,1,4.75
2018-05-04,257.25,260.75,265.75,267.0,1,4.75
2018-05-07,256.75,260.25,265.25,266.5,3,4.75
2018-05-08,258.0,261.25,266.25,267.5,1,4.75
2018-05-09,259.25,262.5,267.5,268.75,1,4.75
2018-05-10,260.75,264.0,269.0,270.25,1,4.75
2018-05-11,255.5,259.0,264.0,265.25,1,4.75
2018-05-14,259.75,263.0,268.0,269.25,3,4.75
2018-05-15,261.0,264.25,269.25,270.5,1,4.75
2018-05-16,262.0,265.25,270.25,271.5,1,4.75
2018-05-17,261.0,264.25,269.25,270.5,1,4.75
2018-05-18,261.5,264.5,269.5,270.75,1,4.75
2018-05-21,263.5,266.5,271.5,272.75,3,4.75
2018-05-22,264.5,267.5,272.5,273.75,1,4.75
2018-05-23,264.5,267.5,272.5,273.75,1,4.75
2018-05-24,258.25,261.5,266.5,267.75,1,4.75
2018-05-25,261.75,264.75,269.75,271.0,1,4.75
2018-05-29,255.75,259.0,264.0,265.25,4,4.75
2018-05-30,253.0,256.25,261.25,262.5,1,4.75
2018-05-31,254.25,257.25,262.25,263.5,1,4.75
2018-06-01,254.0,257.0,262.0,263.25,1,4.75
2018-06-04,250.0,253.0,258.0,259.25,3,4.75
2018-06-05,252.25,255.0,260.0,261.25,1,4.75
2018-06-06,247.75,250.75,255.75,257.0,1,4.75
2018-06-07,249.0,251.75,256.75,258.0,1,4.75
2018-06-08,250.5,253.0,258.0,259.25,1,4.75
2018-06-11,250.5,253.0,258.0,259.25,3,4.75
2018-06-12,254.0,256.5,261.5,262.75,1,4.75
2018-06-13,248.75,251.5,256.5,257.75,1,4.75
2018-06-14,244.25,247.0,252.0,253.25,1,5.0
2018-06-15,244.75,247.25,252.25,253.5,1,5.0
2018-06-18,241.5,244.25,249.25,250.5,3,5.0
2018-06-19,245.25,247.75,252.75,254.0,1,5.0
2018-06-20,244.25,247.0,252.0,253.25,1,5.0
2018-06-21,243.75,246.25,251.25,252.5,1,5.0
2018-06-22,242.25,244.75,249.75,251.0,1,5.0
2018-06-25,240.25,242.75,247.75,249.0,3,5.0
2018-06-26,243.0,245.25,250.25,251.5,1,5.0
2018-06-27,248.75,251.0,256.0,257.25,1,5.0
2018-06-28,241.5,243.75,248.75,250.0,1,5.0
2018-06-29,249.25,251.25,256.25,257.5,1,5.0
2018-07-02,244.25,246.75,251.75,253.0,3,5.0
2018-07-03,244.25,246.75,251.75,253.0,1,5.0
2018-07-05,249.0,250.75,255.75,257.0,2,5.0
2018-07-06,247.25,249.0,254.0,255.25,1,5.0
2018-07-09,245.5,247.25,252.25,253.5,3,5.0
2018-07-10,243.5,245.25,250.25,251.5,1,5.0
2018-07-11,244.0,244.25,249.25,250.5,1,5.0
2018-07-12,245.25,247.0,252.0,253.25,1,5.0
2018-07-13,245.5,247.25,252.25,253.5,1,5.0
2018-07-16,241.0,242.75,247.75,249.0,3,5.0
2018-07-17,240.5,242.25,247.25,248.5,1,5.0
2018-07-18,245.25,247.0,252.0,253.25,1,5.0
2018-07-19,241.0,242.75,247.75,249.0,1,5.0
2018-07-20,242.75,244.5,249.5,250.75,1,5.0
2018-07-23,242.25,244.0,249.0,250.25,3,5.0
2018-07-24,241.5,243.25,248.25,249.5,1,5.0
2018-07-25,243.5,245.25,250.25,251.5,1,5.0
2018-07-26,243.5,245.25,249.0,253.25,1,5.0
2018-07-27,243.75,245.5,249.25,253.25,1,5.0
2018-07-30,247.25,249.0,252.5,255.0,3,5.0
2018-07-31,250.0,252.75,256.0,258.25,1,5.0
2018-08-01,252.25,255.0,258.25,262.75,1,5.0
2018-08-02,254.25,256.75,260.0,264.5,1,5.0
2018-08-03,260.25,262.5,265.5,270.0,1,5.0
2018-08-06,273.5,275.75,278.75,283.25,3,5.0
2018-08-07,268.25,270.75,274.0,278.5,1,5.0
2018-08-08,277.75,280.0,283.0,287.5,1,5.0
2018-08-09,275.75,278.0,281.0,285.25,1,5.0
2018-08-10,270.75,273.0,276.0,280.25,1,5.0
2018-08-13,271.0,273.25,275.5,279.5,3,5.0
2018-08-14,272.0,273.5,275.5,279.5,1,5.0
2018-08-15,266.5,269.0,271.25,275.25,1,5.0
2018-08-16,268.75,271.0,273.0,276.75,1,5.0
2018-08-17,272.25,274.5,276.5,280.25,1,5.0
2018-08-20,273.0,275.25,277.25,281.0,3,5.0
2018-08-21,268.25,271.5,274.0,277.75,1,5.0
2018-08-22,269.25,272.25,274.5,278.25,1,5.0
2018-08-23,270.75,273.75,275.75,279.5,1,5.0
2018-08-24,268.5,271.75,274.25,278.0,1,5.0
2018-08-27,259.75,263.0,265.75,269.5,3,5.0
2018-08-28,257.0,260.0,262.75,266.5,1,5.0
2018-08-29,257.5,260.5,263.25,267.0,1,5.0
2018-08-30,252.0,255.25,258.25,262.0,1,5.0
2018-08-31,257.0,260.0,262.75,266.5,1,5.0
2018-09-04,251.25,254.5,257.5,261.25,4,5.0
2018-09-05,251.25,254.25,257.25,261.0,1,5.0
2018-09-06,251.75,254.75,257.5,261.0,1,5.0
2018-09-07,252.0,255.0,257.5,261.0,1,5.0
2018-09-10,256.0,259.0,261.5,265.0,3,5.0
2018-09-11,250.75,254.0,256.75,260.5,1,5.0
2018-09-12,250.75,253.75,256.5,260.25,1,5.0
2018-09-13,246.75,249.75,252.75,256.5,1,5.0
2018-09-14,246.0,249.25,253.0,256.5,1,5.0
2018-09-17,248.0,251.0,253.75,257.25,3,5.0
2018-09-18,250.25,253.25,256.0,259.5,1,5.0
2018-09-19,253.75,256.75,259.5,263.0,1,5.0
2018-09-20,253.75,258.0,261.5,264.75,1,5.0
2018-09-21,257.75,261.25,264.75,268.25,1,5.0
2018-09-24,264.0,267.75,271.25,274.25,3,5.0
2018-09-25,261.5,265.5,269.25,272.25,1,5.0
2018-09-26,262.5,266.5,270.25,273.25,1,5.0
2018-09-27,262.0,265.25,269.75,273.25,1,5.25
2018-09-28,265.5,267.0,273.25,275.5,1,5.25
2018-10-01,267.25,268.5,270.25,273.25,3,5.25
2018-10-02,270.25,271.0,272.75,275.5,1,5.25
2018-10-03,271.0,271.25,272.0,274.75,1,5.25
2018-10-04,280.25,277.0,276.75,279.0,1,5.25
2018-10-05,279.0,273.25,273.0,275.25,1,5.25
2018-10-08,275.0,271.0,271.25,273.5,3,5.25
2018-10-09,278.25,274.5,274.0,276.0,1,5.25
2018-10-10,275.5,271.75,272.0,274.0,1,5.25
2018-10-11,277.25,276.25,275.75,277.5,1,5.25
2018-10-12,278.0,277.0,276.5,278.25,1,5.25
2018-10-15,288.5,282.5,283.0,282.25,3,5.25
2018-10-16,289.5,283.75,284.0,283.0,1,5.25
2018-10-17,283.5,282.0,283.0,282.25,1,5.25
2018-10-18,287.0,286.25,288.25,286.0,1,5.25
2018-10-19,287.0,287.75,289.75,286.75,1,5.25
2018-10-22,286.75,287.75,289.75,286.75,3,5.25
2018-10-23,288.75,291.25,293.0,288.5,1,5.25
2018-10-24,284.25,287.5,289.75,287.0,1,5.25
2018-10-25,278.25,281.25,283.5,282.75,1,5.25
2018-10-26,284.25,286.5,288.5,286.25,1,5.25
2018-10-29,280.75,283.25,285.5,284.75,3,5.25
2018-10-30,276.25,278.0,279.75,277.0,1,5.25
2018-10-31,272.75,274.0,275.5,274.75,1,5.25
2018-11-01,277.75,278.5,279.5,276.75,1,5.25
2018-11-02,277.5,280.0,280.5,277.25,1,5.25
2018-11-05,283.5,285.0,285.0,281.75,3,5.25
2018-11-06,284.5,284.0,285.0,280.25,1,5.25
2018-11-07,279.25,279.0,279.25,275.5,1,5.25
2018-11-08,283.0,282.5,283.0,279.25,1,5.25
2018-11-09,284.0,284.5,284.75,280.0,1,5.25
2018-11-12,285.0,286.25,286.0,280.75,3,5.25
2018-11-13,285.5,287.5,286.75,281.0,1,5.25
2018-11-14,289.5,290.25,289.0,282.25,1,5.25
2018-11-15,291.75,292.5,290.0,282.5,1,5.25
2018-11-16,297.5,296.0,292.25,283.0,1,5.25
2018-11-19,302.25,297.0,285.75,276.25,3,5.25
2018-11-20,303.5,300.25,286.75,278.25,1,5.25
2018-11-21,294.5,294.75,286.75,279.0,1,5.25
2018-11-23,292.5,293.25,286.5,279.0,2,5.25
2018-11-26,284.25,284.0,278.25,270.25,3,5.25
2018-11-27,282.25,282.25,277.25,271.75,1,5.25
2018-11-28,298.0,298.0,290.0,280.25,1,5.25
2018-11-29,290.75,292.75,285.75,275.75,1,5.25
2018-11-30,292.25,294.0,287.0,276.5,1,5.25
2018-12-03,294.5,295.75,289.25,278.25,3,5.25
2018-12-04,290.25,291.5,285.0,274.5,1,5.25
2018-12-05,287.75,289.25,282.75,270.0,1,5.25
2018-12-06,291.0,292.5,286.0,275.0,1,5.25
2018-12-07,288.0,289.5,283.25,270.5,1,5.25
2018-12-10,289.0,291.25,286.75,273.75,3,5.25
2018-12-11,292.0,292.75,289.25,276.25,1,5.25
2018-12-12,294.5,295.75,292.75,278.75,1,5.25
2018-12-13,293.5,295.25,291.75,278.5,1,5.25
2018-12-14,287.5,289.25,286.0,273.0,1,5.25
2018-12-17,288.0,290.75,288.25,275.25,3,5.25
2018-12-18,287.0,288.0,285.5,273.25,1,5.25
2018-12-19,286.5,289.0,287.5,274.5,1,5.25
2018-12-20,278.25,281.5,281.25,271.0,1,5.5
2018-12-21,277.25,280.25,281.25,270.0,1,5.5
2018-12-24,275.75,279.0,281.25,270.25,3,5.5
2018-12-27,273.5,276.75,279.25,269.0,3,5.5
2018-12-28,273.5,276.5,278.5,267.5,1,5.5
2018-12-31,275.25,278.0,279.75,269.0,3,5.5
2019-01-02,269.75,269.75,268.25,268.25,1,5.5
2019-01-03,270.25,270.25,268.75,268.75,1,5.5
2019-01-04,269.75,269.75,268.25,268.25,1,5.5
2019-01-07,266.0,266.0,264.5,264.5,3,5.5
2019-01-08,269.75,269.75,268.25,268.25,1,5.5
2019-01-09,272.75,272.75,271.25,271.25,1,5.5
2019-01-10,272.0,272.0,270.5,270.5,1,5.5
2019-01-11,273.5,273.5,272.0,272.0,1,5.5
2019-01-14,278.25,278.25,276.75,276.75,3,5.5
2019-01-15,274.75,274.75,273.25,273.25,1,5.5
2019-01-16,277.0,277.0,275.5,275.5,1,5.5
2019-01-17,277.0,277.0,275.5,275.5,1,5.5
2019-01-18,281.0,281.0,279.5,279.5,1,5.5
2019-01-22,279.5,279.5,278.0,278.0,4,5.5
2019-01-23,278.25,278.25,276.75,276.75,1,5.5
2019-01-24,273.0,273.0,271.5,271.5,1,5.5
2019-01-25,272.75,272.75,271.25,271.25,1,5.5
2019-01-28,268.0,268.0,266.5,266.5,3,5.5
2019-01-29,266.25,266.25,264.75,264.75,1,5.5
2019-01-30,265.75,265.75,264.25,264.25,1,5.5
2019-01-31,268.75,268.75,267.25,267.25,1,5.5
2019-02-01,274.25,274.25,272.75,272.75,1,5.5
2019-02-04,274.25,274.25,272.75,272.75,3,5.5
2019-02-05,274.25,274.25,272.75,272.75,1,5.5
2019-02-06,274.75,274.75,273.25,273.25,1,5.5
2019-02-07,274.25,274.25,272.75,272.75,1,5.5
2019-02-08,271.25,271.25,269.75,269.75,1,5.5
2019-02-11,268.75,268.75,267.25,267.25,3,5.5
2019-02-12,270.5,270.5,269.0,269.0,1,5.5
2019-02-13,268.75,268.75,267.25,267.25,1,5.5
2019-02-14,269.75,269.75,268.25,268.25,1,5.5
2019-02-15,263.75,263.75,262.25,262.25,1,5.5
2019-02-19,261.25,261.25,259.75,259.75,4,5.5
2019-02-20,259.75,259.75,258.25,258.25,1,5.5
2019-02-21,261.0,261.0,259.5,259.5,1,5.5
2019-02-22,260.25,260.25,258.75,258.75,1,5.5
2019-02-25,259.25,259.25,257.75,257.75,3,5.5
2019-02-26,257.25,257.25,255.75,255.75,1,5.5
2019-02-27,257.75,257.75,256.25,256.25,1,5.5
2019-02-28,257.25,257.25,255.75,255.75,1,5.5
2019-03-01,254.25,254.25,252.75,252.75,1,5.5
2019-03-04,254.5,254.5,253.0,253.0,3,5.5
2019-03-05,255.25,255.25,253.75,253.75,1,5.5
2019-03-06,256.5,256.5,255.0,255.0,1,5.5
2019-03-07,255.0,255.0,253.5,253.5,1,5.5
2019-03-08,254.75,254.75,253.25,253.25,1,5.5
2019-03-11,253.75,253.75,252.25,252.25,3,5.5
2019-03-12,253.5,253.5,252.0,252.0,1,5.5
2019-03-13,253.5,253.5,252.0,252.0,1,5.5
2019-03-14,262.25,262.25,260.75,260.75,1,5.5
2019-03-15,262.0,262.0,260.5,260.5,1,5.5
2019-03-18,260.75,260.75,259.25,259.25,3,5.5
2019-03-19,257.75,257.75,256.25,256.25,1,5.5
2019-03-20,257.5,254.25,252.75,252.75,1,5.5
